SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS,SC COACH
2019,10,TryingAnewStratton,J.Witts,GCS,RUC,97,109,PMAC
2019,10,TryingAnewStratton,B.Fiorini,GCS,MID,99,97,PMAC
2019,10,TryingAnewStratton,T.Greene,GWS,FWD,90,84,PMAC
2019,10,TryingAnewStratton,J.Hopper,GWS,MID,107,91,PMAC
2019,10,TryingAnewStratton,B.Deledio,GWS,MID,72,60,PMAC
2019,10,TryingAnewStratton,B.Parfitt,GEE,FWD,74,97,PMAC
2019,10,TryingAnewStratton,L.Parker,SYD,MID,112,135,PMAC
2019,10,TryingAnewStratton,J.Lloyd,SYD,DEF,103,115,PMAC
2019,10,TryingAnewStratton,J.Sicily,HAW,DEF,89,91,PMAC
2019,10,TryingAnewStratton,J.Harmes,MEL,MID,98,99,PMAC
2019,10,TryingAnewStratton,Z.Fisher,CAR,FWD,61,49,PMAC
2019,10,TryingAnewStratton,D.Heppell,ESS,MID,92,77,PMAC
2019,10,TryingAnewStratton,C.Hooker,ESS,DEF,83,69,PMAC
2019,10,TryingAnewStratton,J.Dunkley,WBD,FWD,120,130,PMAC
2019,10,TryingAnewStratton,S.Hurn,WCE,DEF,111,112,PMAC
2019,10,TryingAnewStratton,T.Cotchin,RIC,BEN,84,0,PMAC
2019,10,TryingAnewStratton,T.Adams,COL,BEN,92,0,PMAC
2019,10,TryingAnewStratton,J.De Goey,COL,BEN,85,0,PMAC
2019,10,TryingAnewStratton,O.Wines,PTA,BEN,78,0,PMAC
2019,10,Barbeques Treloar,B.Cunnington,NTH,MID,112,99,CHIEF
2019,10,Barbeques Treloar,J.Polec,NTH,MID,89,93,CHIEF
2019,10,Barbeques Treloar,J.Ziebell,NTH,FWD,90,50,CHIEF
2019,10,Barbeques Treloar,N.Vlastuin,RIC,DEF,122,108,CHIEF
2019,10,Barbeques Treloar,N.Fyfe,FRE,MID,112,126,CHIEF
2019,10,Barbeques Treloar,L.Weller,GCS,DEF,100,87,CHIEF
2019,10,Barbeques Treloar,N.Haynes,GWS,DEF,86,91,CHIEF
2019,10,Barbeques Treloar,S.Mumford,GWS,RUC,95,61,CHIEF
2019,10,Barbeques Treloar,T.Hawkins,GEE,FWD,105,122,CHIEF
2019,10,Barbeques Treloar,J.Selwood,GEE,MID,95,89,CHIEF
2019,10,Barbeques Treloar,H.Andrews,BRL,DEF,95,118,CHIEF
2019,10,Barbeques Treloar,B.Hardwick,HAW,DEF,85,57,CHIEF
2019,10,Barbeques Treloar,L.Breust,HAW,FWD,80,71,CHIEF
2019,10,Barbeques Treloar,J.Gunston,HAW,FWD,95,144,CHIEF
2019,10,Barbeques Treloar,J.Newnes,STK,FWD,66,60,CHIEF
2019,10,Barbeques Treloar,P.Cripps,CAR,MID,108,116,CHIEF
2019,10,Barbeques Treloar,T.Liberatore,WBD,MID,72,110,CHIEF
2019,10,Barbeques Treloar,L.Hunter,WBD,MID,96,84,CHIEF
2019,10,Barbeques Treloar,C.Ellis-Yolmen,ADE,BEN,83,134,CHIEF
2019,10,Barbeques Treloar,C.Rozee,PTA,BEN,86,66,CHIEF
2019,10,Barbeques Treloar,S.Petrevski-Seton,CAR,BEN,80,92,CHIEF
2019,10,Barbeques Treloar,T.Bellchambers,ESS,BEN,89,124,CHIEF
2019,10,Swimming n Titch,S.Edwards,RIC,FWD,77,125,RICHO
2019,10,Swimming n Titch,D.Prestia,RIC,MID,109,112,RICHO
2019,10,Swimming n Titch,L.Ryan,FRE,DEF,108,131,RICHO
2019,10,Swimming n Titch,J.Kelly,GWS,MID,139,148,RICHO
2019,10,Swimming n Titch,R.Stanley,GEE,RUC,85,64,RICHO
2019,10,Swimming n Titch,A.Witherden,BRL,DEF,67,54,RICHO
2019,10,Swimming n Titch,D.Zorko,BRL,MID,121,117,RICHO
2019,10,Swimming n Titch,D.Rich,BRL,DEF,86,100,RICHO
2019,10,Swimming n Titch,C.Cameron,BRL,FWD,94,63,RICHO
2019,10,Swimming n Titch,J.Ceglar,HAW,FWD,89,87,RICHO
2019,10,Swimming n Titch,R.Gray,PTA,FWD,77,89,RICHO
2019,10,Swimming n Titch,D.Thomas,CAR,DEF,87,63,RICHO
2019,10,Swimming n Titch,D.Zaharakis,ESS,MID,84,77,RICHO
2019,10,Swimming n Titch,M.Bontempelli,WBD,MID,112,118,RICHO
2019,10,Swimming n Titch,J.Redden,WCE,MID,82,113,RICHO
2019,10,Swimming n Titch,L.Shuey,WCE,MID,113,136,RICHO
2019,10,Swimming n Titch,B.Sheppard,WCE,DEF,73,62,RICHO
2019,10,Swimming n Titch,J.Cripps,WCE,FWD,92,87,RICHO
2019,10,Swimming n Titch,D.Moore,COL,BEN,93,0,RICHO
2019,10,Swimming n Titch,P.Dangerfield,GEE,BEN,86,0,RICHO
2019,10,Swimming n Titch,J.Gresham,STK,BEN,66,114,RICHO
2019,10,Swimming n Titch,H.Crozier,WBD,BEN,91,87,RICHO
2019,10,Man of Steele,J.Macmillan,NTH,DEF,102,45,KAPPAZ
2019,10,Man of Steele,B.Houli,RIC,DEF,136,142,KAPPAZ
2019,10,Man of Steele,J.Stephenson,COL,FWD,73,70,KAPPAZ
2019,10,Man of Steele,B.Grundy,COL,RUC,144,165,KAPPAZ
2019,10,Man of Steele,D.Mundy,FRE,FWD,112,92,KAPPAZ
2019,10,Man of Steele,H.Shaw,GWS,DEF,97,85,KAPPAZ
2019,10,Man of Steele,T.Stewart,GEE,DEF,98,88,KAPPAZ
2019,10,Man of Steele,M.Duncan,GEE,MID,127,123,KAPPAZ
2019,10,Man of Steele,G.Rohan,GEE,FWD,80,67,KAPPAZ
2019,10,Man of Steele,J.Kennedy,SYD,MID,114,68,KAPPAZ
2019,10,Man of Steele,T.Papley,SYD,FWD,74,46,KAPPAZ
2019,10,Man of Steele,R.Laird,ADE,DEF,107,96,KAPPAZ
2019,10,Man of Steele,A.Brayshaw,MEL,MID,79,71,KAPPAZ
2019,10,Man of Steele,J.Steele,STK,MID,93,99,KAPPAZ
2019,10,Man of Steele,S.Ross,STK,MID,94,86,KAPPAZ
2019,10,Man of Steele,D.Shiel,ESS,MID,103,68,KAPPAZ
2019,10,Man of Steele,C.Daniel,WBD,FWD,98,106,KAPPAZ
2019,10,Man of Steele,E.Yeo,WCE,MID,129,115,KAPPAZ
2019,10,Man of Steele,K.Lambert,RIC,BEN,102,0,KAPPAZ
2019,10,Man of Steele,T.Phillips,COL,BEN,96,65,KAPPAZ
2019,10,Man of Steele,S.Lycett,PTA,BEN,77,0,KAPPAZ
2019,10,Man of Steele,M.Kreuzer,CAR,BEN,99,79,KAPPAZ
2019,10,Salt&VinegarCripps,T.Goldstein,NTH,RUC,100,140,MELONS
2019,10,Salt&VinegarCripps,D.Martin,RIC,MID,101,92,MELONS
2019,10,Salt&VinegarCripps,A.Treloar,COL,MID,108,93,MELONS
2019,10,Salt&VinegarCripps,C.Blakely,FRE,DEF,77,69,MELONS
2019,10,Salt&VinegarCripps,R.Lobb,FRE,FWD,91,127,MELONS
2019,10,Salt&VinegarCripps,S.Coniglio,GWS,MID,89,76,MELONS
2019,10,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,93,94,MELONS
2019,10,Salt&VinegarCripps,G.Ablett,GEE,MID,92,93,MELONS
2019,10,Salt&VinegarCripps,L.Franklin,SYD,FWD,55,39,MELONS
2019,10,Salt&VinegarCripps,L.Neale,BRL,MID,116,79,MELONS
2019,10,Salt&VinegarCripps,D.Houston,PTA,DEF,93,98,MELONS
2019,10,Salt&VinegarCripps,J.Westhoff,PTA,FWD,71,71,MELONS
2019,10,Salt&VinegarCripps,L.Dunstan,STK,MID,102,122,MELONS
2019,10,Salt&VinegarCripps,K.Simpson,CAR,DEF,72,74,MELONS
2019,10,Salt&VinegarCripps,J.Johannisen,WBD,DEF,99,104,MELONS
2019,10,Salt&VinegarCripps,T.McLean,WBD,FWD,71,61,MELONS
2019,10,Salt&VinegarCripps,D.Sheed,WCE,MID,85,112,MELONS
2019,10,Salt&VinegarCripps,J.McGovern,WCE,DEF,100,83,MELONS
2019,10,Salt&VinegarCripps,C.Guthrie,GEE,BEN,76,94,MELONS
2019,10,Salt&VinegarCripps,J.Berry,BRL,BEN,83,0,MELONS
2019,10,Salt&VinegarCripps,C.Petracca,MEL,BEN,69,81,MELONS
2019,10,Salt&VinegarCripps,S.Walsh,CAR,BEN,82,93,MELONS
2019,10,Casting Crouch,S.Atley,NTH,FWD,67,65,JMERC
2019,10,Casting Crouch,S.Higgins,NTH,MID,84,108,JMERC
2019,10,Casting Crouch,T.Dumont,NTH,MID,81,71,JMERC
2019,10,Casting Crouch,J.Howe,COL,DEF,70,78,JMERC
2019,10,Casting Crouch,E.Langdon,FRE,MID,70,69,JMERC
2019,10,Casting Crouch,J.Martin,GCS,FWD,72,91,JMERC
2019,10,Casting Crouch,I.Heeney,SYD,MID,80,82,JMERC
2019,10,Casting Crouch,M.Robinson,BRL,FWD,93,65,JMERC
2019,10,Casting Crouch,H.McCluggage,BRL,MID,112,97,JMERC
2019,10,Casting Crouch,B.Smith,ADE,DEF,84,65,JMERC
2019,10,Casting Crouch,M.Crouch,ADE,MID,89,0,JMERC
2019,10,Casting Crouch,R.O'Brien,ADE,RUC,91,91,JMERC
2019,10,Casting Crouch,M.Hore,MEL,DEF,91,116,JMERC
2019,10,Casting Crouch,S.Gray,PTA,FWD,71,44,JMERC
2019,10,Casting Crouch,J.Billings,STK,FWD,84,73,JMERC
2019,10,Casting Crouch,N.Newman,CAR,DEF,87,90,JMERC
2019,10,Casting Crouch,J.Macrae,WBD,MID,98,105,JMERC
2019,10,Casting Crouch,M.Suckling,WBD,DEF,86,76,JMERC
2019,10,Casting Crouch,Z.Williams,GWS,BEN,104,0,JMERC
2019,10,Casting Crouch,S.Menegola,GEE,BEN,74,0,JMERC
2019,10,Casting Crouch,Z.Jones,SYD,BEN,77,0,JMERC
2019,10,Casting Crouch,B.McEvoy,HAW,BEN,103,0,JMERC
2019,10,Fire The Worpedo,B.Ellis,RIC,DEF,89,67,GARTER
2019,10,Fire The Worpedo,L.Baker,RIC,FWD,80,105,GARTER
2019,10,Fire The Worpedo,S.Pendlebury,COL,MID,102,146,GARTER
2019,10,Fire The Worpedo,D.Beams,COL,MID,97,89,GARTER
2019,10,Fire The Worpedo,D.Swallow,GCS,MID,80,107,GARTER
2019,10,Fire The Worpedo,J.Finlayson,GWS,DEF,91,82,GARTER
2019,10,Fire The Worpedo,L.Whitfield,GWS,DEF,116,115,GARTER
2019,10,Fire The Worpedo,J.Cameron,GWS,FWD,127,96,GARTER
2019,10,Fire The Worpedo,D.Rampe,SYD,DEF,81,104,GARTER
2019,10,Fire The Worpedo,G.Hewett,SYD,MID,99,31,GARTER
2019,10,Fire The Worpedo,J.Worpel,HAW,FWD,71,85,GARTER
2019,10,Fire The Worpedo,J.O'Meara,HAW,MID,105,76,GARTER
2019,10,Fire The Worpedo,B.Crouch,ADE,MID,96,80,GARTER
2019,10,Fire The Worpedo,M.Gawn,MEL,RUC,121,149,GARTER
2019,10,Fire The Worpedo,Z.Merrett,ESS,MID,103,104,GARTER
2019,10,Fire The Worpedo,A.Saad,ESS,DEF,93,85,GARTER
2019,10,Fire The Worpedo,A.McDonald-Tipungwuti,ESS,FWD,69,46,GARTER
2019,10,Fire The Worpedo,M.Wallis,WBD,FWD,89,74,GARTER
2019,10,Fire The Worpedo,J.Short,RIC,BEN,61,0,GARTER
2019,10,Fire The Worpedo,A.Tomlinson,GWS,BEN,82,77,GARTER
2019,10,Fire The Worpedo,C.Mills,SYD,BEN,86,100,GARTER
2019,10,Fire The Worpedo,A.Keath,ADE,BEN,84,63,GARTER
2019,10,DEVQON.1,D.Wells,COL,FWD,58,64,LESTER
2019,10,DEVQON.1,S.Sidebottom,COL,MID,91,54,LESTER
2019,10,DEVQON.1,J.Harbrow,GCS,DEF,78,49,LESTER
2019,10,DEVQON.1,T.Taranto,GWS,MID,121,132,LESTER
2019,10,DEVQON.1,T.Kelly,GEE,FWD,124,140,LESTER
2019,10,DEVQON.1,S.Martin,BRL,RUC,65,52,LESTER
2019,10,DEVQON.1,R.Henderson,HAW,MID,83,111,LESTER
2019,10,DEVQON.1,W.Milera,ADE,DEF,90,84,LESTER
2019,10,DEVQON.1,R.Sloane,ADE,MID,100,140,LESTER
2019,10,DEVQON.1,C.Oliver,MEL,MID,104,53,LESTER
2019,10,DEVQON.1,C.Salem,MEL,DEF,88,0,LESTER
2019,10,DEVQON.1,T.Rockliff,PTA,MID,106,72,LESTER
2019,10,DEVQON.1,T.Boak,PTA,FWD,84,77,LESTER
2019,10,DEVQON.1,S.Savage,STK,DEF,94,71,LESTER
2019,10,DEVQON.1,R.Marshall,STK,FWD,83,76,LESTER
2019,10,DEVQON.1,M.Hurley,ESS,DEF,73,53,LESTER
2019,10,DEVQON.1,D.Parish,ESS,FWD,90,137,LESTER
2019,10,DEVQON.1,A.Gaff,WCE,MID,107,106,LESTER
2019,10,DEVQON.1,J.Pittard,NTH,BEN,78,72,LESTER
2019,10,DEVQON.1,Z.Tuohy,GEE,BEN,58,52,LESTER
2019,10,DEVQON.1,L.Shiels,HAW,BEN,95,83,LESTER
2019,10,DEVQON.1,T.Lynch,ADE,BEN,101,0,LESTER
2019,11,TryingAnewStratton,B.Parfitt,GEE,FWD,78,104,PMAC
2019,11,TryingAnewStratton,T.Cotchin,RIC,MID,66,69,PMAC
2019,11,TryingAnewStratton,S.Higgins,NTH,MID,99,127,PMAC
2019,11,TryingAnewStratton,J.Anderson,NTH,MID,85,92,PMAC
2019,11,TryingAnewStratton,B.Fiorini,GCS,MID,110,92,PMAC
2019,11,TryingAnewStratton,J.Witts,GCS,RUC,100,127,PMAC
2019,11,TryingAnewStratton,J.Hopper,GWS,MID,93,125,PMAC
2019,11,TryingAnewStratton,T.Greene,GWS,FWD,68,60,PMAC
2019,11,TryingAnewStratton,J.Lloyd,SYD,DEF,110,123,PMAC
2019,11,TryingAnewStratton,S.Hurn,WCE,DEF,100,85,PMAC
2019,11,TryingAnewStratton,J.Crisp,COL,DEF,87,73,PMAC
2019,11,TryingAnewStratton,J.De Goey,COL,FWD,105,89,PMAC
2019,11,TryingAnewStratton,J.Harmes,MEL,MID,97,95,PMAC
2019,11,TryingAnewStratton,D.Heppell,ESS,MID,0,153,PMAC
2019,11,TryingAnewStratton,C.Hooker,ESS,DEF,0,106,PMAC
2019,11,TryingAnewStratton,M.Walters,FRE,FWD,0,127,PMAC
2019,11,TryingAnewStratton,J.Sicily,HAW,DEF,0,108,PMAC
2019,11,TryingAnewStratton,J.Dunkley,WBD,FWD,0,119,PMAC
2019,11,TryingAnewStratton,Z.Fisher,CAR,BEN,43,36,PMAC
2019,11,TryingAnewStratton,Z.Williams,GWS,BEN,100,0,PMAC
2019,11,TryingAnewStratton,T.Adams,COL,BEN,82,0,PMAC
2019,11,TryingAnewStratton,O.Wines,PTA,BEN,0,0,PMAC
2019,11,Man of Steele,T.Stewart,GEE,DEF,99,99,KAPPAZ
2019,11,Man of Steele,M.Duncan,GEE,MID,110,101,KAPPAZ
2019,11,Man of Steele,B.Houli,RIC,DEF,118,139,KAPPAZ
2019,11,Man of Steele,J.Macmillan,NTH,DEF,68,47,KAPPAZ
2019,11,Man of Steele,D.MacPherson,GCS,FWD,109,119,KAPPAZ
2019,11,Man of Steele,R.Laird,ADE,DEF,112,111,KAPPAZ
2019,11,Man of Steele,B.Gibbs,ADE,MID,70,59,KAPPAZ
2019,11,Man of Steele,H.Shaw,GWS,DEF,106,93,KAPPAZ
2019,11,Man of Steele,E.Yeo,WCE,MID,128,90,KAPPAZ
2019,11,Man of Steele,B.Grundy,COL,RUC,132,124,KAPPAZ
2019,11,Man of Steele,T.Phillips,COL,MID,77,63,KAPPAZ
2019,11,Man of Steele,J.Stephenson,COL,FWD,95,62,KAPPAZ
2019,11,Man of Steele,A.Brayshaw,MEL,MID,64,91,KAPPAZ
2019,11,Man of Steele,K.Langford,ESS,FWD,0,97,KAPPAZ
2019,11,Man of Steele,D.Mundy,FRE,FWD,0,40,KAPPAZ
2019,11,Man of Steele,S.Ross,STK,MID,0,71,KAPPAZ
2019,11,Man of Steele,J.Steele,STK,MID,0,67,KAPPAZ
2019,11,Man of Steele,C.Daniel,WBD,FWD,0,124,KAPPAZ
2019,11,Man of Steele,K.Lambert,RIC,BEN,101,0,KAPPAZ
2019,11,Man of Steele,J.Kennedy,SYD,BEN,107,0,KAPPAZ
2019,11,Man of Steele,D.Shiel,ESS,BEN,0,0,KAPPAZ
2019,11,Man of Steele,S.Lycett,PTA,BEN,0,115,KAPPAZ
2019,11,Barbeques Treloar,J.Selwood,GEE,MID,98,69,CHIEF
2019,11,Barbeques Treloar,T.Hawkins,GEE,FWD,91,91,CHIEF
2019,11,Barbeques Treloar,N.Vlastuin,RIC,DEF,94,57,CHIEF
2019,11,Barbeques Treloar,H.Andrews,BRL,DEF,115,131,CHIEF
2019,11,Barbeques Treloar,P.Cripps,CAR,MID,99,89,CHIEF
2019,11,Barbeques Treloar,J.Ziebell,NTH,FWD,92,110,CHIEF
2019,11,Barbeques Treloar,B.Cunnington,NTH,MID,104,133,CHIEF
2019,11,Barbeques Treloar,L.Weller,GCS,DEF,92,95,CHIEF
2019,11,Barbeques Treloar,C.Ellis-Yolmen,ADE,MID,96,88,CHIEF
2019,11,Barbeques Treloar,S.Mumford,GWS,RUC,71,53,CHIEF
2019,11,Barbeques Treloar,N.Haynes,GWS,DEF,87,82,CHIEF
2019,11,Barbeques Treloar,N.Fyfe,FRE,MID,0,145,CHIEF
2019,11,Barbeques Treloar,B.Hardwick,HAW,DEF,0,62,CHIEF
2019,11,Barbeques Treloar,J.Gunston,HAW,FWD,0,61,CHIEF
2019,11,Barbeques Treloar,L.Breust,HAW,FWD,0,57,CHIEF
2019,11,Barbeques Treloar,J.Newnes,STK,FWD,0,73,CHIEF
2019,11,Barbeques Treloar,T.Liberatore,WBD,MID,0,83,CHIEF
2019,11,Barbeques Treloar,L.Hunter,WBD,MID,0,72,CHIEF
2019,11,Barbeques Treloar,S.Petrevski-Seton,CAR,BEN,67,85,CHIEF
2019,11,Barbeques Treloar,J.Polec,NTH,BEN,93,104,CHIEF
2019,11,Barbeques Treloar,T.Bellchambers,ESS,BEN,0,88,CHIEF
2019,11,Barbeques Treloar,C.Rozee,PTA,BEN,0,81,CHIEF
2019,11,Casting Crouch,J.Caddy,RIC,FWD,76,86,JMERC
2019,11,Casting Crouch,M.Robinson,BRL,FWD,100,102,JMERC
2019,11,Casting Crouch,H.McCluggage,BRL,MID,114,79,JMERC
2019,11,Casting Crouch,N.Newman,CAR,DEF,84,70,JMERC
2019,11,Casting Crouch,T.Dumont,NTH,MID,95,94,JMERC
2019,11,Casting Crouch,J.Martin,GCS,FWD,90,65,JMERC
2019,11,Casting Crouch,R.O'Brien,ADE,RUC,84,52,JMERC
2019,11,Casting Crouch,B.Smith,ADE,DEF,95,96,JMERC
2019,11,Casting Crouch,L.Parker,SYD,MID,123,135,JMERC
2019,11,Casting Crouch,I.Heeney,SYD,MID,73,75,JMERC
2019,11,Casting Crouch,C.Mayne,COL,MID,71,75,JMERC
2019,11,Casting Crouch,J.Howe,COL,DEF,65,82,JMERC
2019,11,Casting Crouch,A.McGrath,ESS,DEF,0,101,JMERC
2019,11,Casting Crouch,B.Hill,FRE,MID,0,100,JMERC
2019,11,Casting Crouch,C.Wingard,HAW,FWD,0,43,JMERC
2019,11,Casting Crouch,J.Billings,STK,FWD,0,56,JMERC
2019,11,Casting Crouch,J.Macrae,WBD,MID,0,84,JMERC
2019,11,Casting Crouch,M.Suckling,WBD,DEF,0,53,JMERC
2019,11,Casting Crouch,S.Menegola,GEE,BEN,86,0,JMERC
2019,11,Casting Crouch,M.Crouch,ADE,BEN,92,0,JMERC
2019,11,Casting Crouch,Z.Jones,SYD,BEN,77,0,JMERC
2019,11,Casting Crouch,B.McEvoy,HAW,BEN,0,0,JMERC
2019,11,Fire The Worpedo,B.Ellis,RIC,DEF,88,91,GARTER
2019,11,Fire The Worpedo,L.Baker,RIC,FWD,77,85,GARTER
2019,11,Fire The Worpedo,D.Swallow,GCS,MID,86,55,GARTER
2019,11,Fire The Worpedo,B.Crouch,ADE,MID,101,127,GARTER
2019,11,Fire The Worpedo,L.Whitfield,GWS,DEF,94,65,GARTER
2019,11,Fire The Worpedo,J.Finlayson,GWS,DEF,102,131,GARTER
2019,11,Fire The Worpedo,J.Cameron,GWS,FWD,92,109,GARTER
2019,11,Fire The Worpedo,D.Rampe,SYD,DEF,91,135,GARTER
2019,11,Fire The Worpedo,G.Hewett,SYD,MID,112,103,GARTER
2019,11,Fire The Worpedo,D.Beams,COL,MID,77,34,GARTER
2019,11,Fire The Worpedo,S.Pendlebury,COL,MID,108,135,GARTER
2019,11,Fire The Worpedo,M.Gawn,MEL,RUC,123,158,GARTER
2019,11,Fire The Worpedo,Z.Merrett,ESS,MID,0,85,GARTER
2019,11,Fire The Worpedo,A.Saad,ESS,DEF,0,60,GARTER
2019,11,Fire The Worpedo,A.McDonald-Tipungwuti,ESS,FWD,0,105,GARTER
2019,11,Fire The Worpedo,J.O'Meara,HAW,MID,0,95,GARTER
2019,11,Fire The Worpedo,J.Worpel,HAW,FWD,0,99,GARTER
2019,11,Fire The Worpedo,J.Impey,HAW,FWD,0,58,GARTER
2019,11,Fire The Worpedo,A.Keath,ADE,BEN,75,69,GARTER
2019,11,Fire The Worpedo,C.Mills,SYD,BEN,85,65,GARTER
2019,11,Fire The Worpedo,S.Lloyd,WBD,BEN,0,73,GARTER
2019,11,Fire The Worpedo,M.Wallis,WBD,BEN,0,0,GARTER
2019,11,Swimming n Titch,P.Dangerfield,GEE,FWD,88,130,RICHO
2019,11,Swimming n Titch,R.Stanley,GEE,RUC,112,0,RICHO
2019,11,Swimming n Titch,S.Edwards,RIC,FWD,88,84,RICHO
2019,11,Swimming n Titch,D.Prestia,RIC,MID,106,92,RICHO
2019,11,Swimming n Titch,D.Rich,BRL,DEF,90,78,RICHO
2019,11,Swimming n Titch,A.Witherden,BRL,DEF,73,46,RICHO
2019,11,Swimming n Titch,D.Zorko,BRL,MID,110,85,RICHO
2019,11,Swimming n Titch,J.Kelly,GWS,MID,145,138,RICHO
2019,11,Swimming n Titch,J.Cripps,WCE,FWD,87,105,RICHO
2019,11,Swimming n Titch,J.Redden,WCE,MID,79,46,RICHO
2019,11,Swimming n Titch,L.Shuey,WCE,MID,103,97,RICHO
2019,11,Swimming n Titch,B.Sheppard,WCE,DEF,72,80,RICHO
2019,11,Swimming n Titch,D.Zaharakis,ESS,MID,0,85,RICHO
2019,11,Swimming n Titch,L.Ryan,FRE,DEF,0,95,RICHO
2019,11,Swimming n Titch,D.Byrne-Jones,PTA,DEF,0,90,RICHO
2019,11,Swimming n Titch,R.Gray,PTA,FWD,0,122,RICHO
2019,11,Swimming n Titch,J.Gresham,STK,FWD,0,105,RICHO
2019,11,Swimming n Titch,M.Bontempelli,WBD,MID,0,73,RICHO
2019,11,Swimming n Titch,J.Lyons,BRL,BEN,110,127,RICHO
2019,11,Swimming n Titch,D.Moore,COL,BEN,85,68,RICHO
2019,11,Swimming n Titch,J.Ceglar,HAW,BEN,0,46,RICHO
2019,11,Swimming n Titch,D.Howard,PTA,BEN,0,93,RICHO
2019,11,Salt&VinegarCripps,C.Guthrie,GEE,DEF,103,69,MELONS
2019,11,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,96,102,MELONS
2019,11,Salt&VinegarCripps,D.Martin,RIC,MID,102,113,MELONS
2019,11,Salt&VinegarCripps,L.Neale,BRL,MID,126,114,MELONS
2019,11,Salt&VinegarCripps,S.Walsh,CAR,MID,80,67,MELONS
2019,11,Salt&VinegarCripps,T.Goldstein,NTH,RUC,114,96,MELONS
2019,11,Salt&VinegarCripps,S.Coniglio,GWS,MID,101,207,MELONS
2019,11,Salt&VinegarCripps,L.Franklin,SYD,FWD,58,50,MELONS
2019,11,Salt&VinegarCripps,D.Sheed,WCE,MID,89,91,MELONS
2019,11,Salt&VinegarCripps,J.McGovern,WCE,DEF,100,79,MELONS
2019,11,Salt&VinegarCripps,A.Treloar,COL,MID,92,68,MELONS
2019,11,Salt&VinegarCripps,C.Petracca,MEL,FWD,79,71,MELONS
2019,11,Salt&VinegarCripps,C.Blakely,FRE,DEF,0,105,MELONS
2019,11,Salt&VinegarCripps,R.Lobb,FRE,FWD,0,98,MELONS
2019,11,Salt&VinegarCripps,D.Houston,PTA,DEF,0,98,MELONS
2019,11,Salt&VinegarCripps,J.Westhoff,PTA,FWD,0,80,MELONS
2019,11,Salt&VinegarCripps,L.Dunstan,STK,MID,0,67,MELONS
2019,11,Salt&VinegarCripps,J.Johannisen,WBD,DEF,0,116,MELONS
2019,11,Salt&VinegarCripps,G.Ablett,GEE,BEN,94,0,MELONS
2019,11,Salt&VinegarCripps,K.Simpson,CAR,BEN,75,0,MELONS
2019,11,Salt&VinegarCripps,H.Greenwood,ADE,BEN,94,98,MELONS
2019,11,Salt&VinegarCripps,T.McLean,WBD,BEN,0,78,MELONS
2019,11,DEVQON.1,T.Kelly,GEE,FWD,120,92,LESTER
2019,11,DEVQON.1,M.Kreuzer,CAR,RUC,76,121,LESTER
2019,11,DEVQON.1,W.Milera,ADE,DEF,82,97,LESTER
2019,11,DEVQON.1,T.Lynch,ADE,FWD,85,109,LESTER
2019,11,DEVQON.1,R.Sloane,ADE,MID,97,35,LESTER
2019,11,DEVQON.1,T.Taranto,GWS,MID,100,71,LESTER
2019,11,DEVQON.1,J.McVeigh,SYD,DEF,81,45,LESTER
2019,11,DEVQON.1,A.Gaff,WCE,MID,114,121,LESTER
2019,11,DEVQON.1,S.Sidebottom,COL,MID,94,90,LESTER
2019,11,DEVQON.1,C.Oliver,MEL,MID,106,122,LESTER
2019,11,DEVQON.1,C.Salem,MEL,DEF,93,0,LESTER
2019,11,DEVQON.1,M.Hurley,ESS,DEF,0,132,LESTER
2019,11,DEVQON.1,D.Parish,ESS,FWD,0,129,LESTER
2019,11,DEVQON.1,R.Henderson,HAW,MID,0,97,LESTER
2019,11,DEVQON.1,L.Shiels,HAW,MID,0,69,LESTER
2019,11,DEVQON.1,T.Boak,PTA,FWD,0,131,LESTER
2019,11,DEVQON.1,S.Savage,STK,DEF,0,44,LESTER
2019,11,DEVQON.1,R.Marshall,STK,FWD,0,139,LESTER
2019,11,DEVQON.1,Z.Tuohy,GEE,BEN,66,61,LESTER
2019,11,DEVQON.1,S.Martin,BRL,BEN,77,89,LESTER
2019,11,DEVQON.1,J.Pittard,NTH,BEN,73,73,LESTER
2019,11,DEVQON.1,T.Rockliff,PTA,BEN,0,0,LESTER
2019,12,TryingAnewStratton,T.Cotchin,RIC,MID,0,92,PMAC
2019,12,TryingAnewStratton,C.Hooker,ESS,DEF,88,0,PMAC
2019,12,TryingAnewStratton,J.Sicily,HAW,DEF,92,0,PMAC
2019,12,TryingAnewStratton,J.Witts,GCS,RUC,0,81,PMAC
2019,12,TryingAnewStratton,B.Fiorini,GCS,MID,0,90,PMAC
2019,12,TryingAnewStratton,T.Miller,GCS,MID,0,32,PMAC
2019,12,TryingAnewStratton,M.Walters,FRE,FWD,0,0,PMAC
2019,12,TryingAnewStratton,J.Dunkley,WBD,FWD,126,0,PMAC
2019,12,TryingAnewStratton,J.Anderson,NTH,MID,0,92,PMAC
2019,12,TryingAnewStratton,S.Higgins,NTH,MID,0,11,PMAC
2019,12,TryingAnewStratton,J.Hopper,GWS,MID,0,75,PMAC
2019,12,TryingAnewStratton,Z.Williams,GWS,DEF,0,106,PMAC
2019,12,TryingAnewStratton,T.Greene,GWS,FWD,0,0,PMAC
