SEASON,ROUND,SC TEAM,PLAYER,TEAM,POS,PROJ,PTS
2019,10,Salt&VinegarCripps,C.Petracca,MEL,BEN,69,81
2019,10,Salt&VinegarCripps,S.Walsh,CAR,BEN,82,93
2019,10,Casting Crouch,S.Atley,NTH,FWD,67,65
2019,10,Casting Crouch,S.Higgins,NTH,MID,84,108
2019,10,Casting Crouch,T.Dumont,NTH,MID,81,71
2019,10,Casting Crouch,J.Howe,COL,DEF,70,78
2019,10,Casting Crouch,E.Langdon,FRE,MID,70,69
2019,10,Casting Crouch,J.Martin,GCS,FWD,72,91
2019,10,Casting Crouch,I.Heeney,SYD,MID,80,82
2019,10,Casting Crouch,M.Robinson,BRL,FWD,93,65
2019,10,Casting Crouch,H.McCluggage,BRL,MID,112,97
2019,10,Casting Crouch,B.Smith,ADE,DEF,84,65
2019,10,Casting Crouch,M.Crouch,ADE,MID,89,0
2019,10,Casting Crouch,R.O'Brien,ADE,RUC,91,91
2019,10,Casting Crouch,M.Hore,MEL,DEF,91,116
2019,10,Casting Crouch,S.Gray,PTA,FWD,71,44
2019,10,Casting Crouch,J.Billings,STK,FWD,84,73
2019,10,Casting Crouch,N.Newman,CAR,DEF,87,90
2019,10,Casting Crouch,J.Macrae,WBD,MID,98,105
2019,10,Casting Crouch,M.Suckling,WBD,DEF,86,76
2019,10,Casting Crouch,Z.Williams,GWS,BEN,104,0
2019,10,Casting Crouch,S.Menegola,GEE,BEN,74,0
2019,10,Casting Crouch,Z.Jones,SYD,BEN,77,0
2019,10,Casting Crouch,B.McEvoy,HAW,BEN,103,0
2019,10,Fire The Worpedo,B.Ellis,RIC,DEF,89,67
2019,10,Fire The Worpedo,L.Baker,RIC,FWD,80,105
2019,10,Fire The Worpedo,S.Pendlebury,COL,MID,102,146
2019,10,Fire The Worpedo,D.Beams,COL,MID,97,89
2019,10,Fire The Worpedo,D.Swallow,GCS,MID,80,107
2019,10,Fire The Worpedo,J.Finlayson,GWS,DEF,91,82
2019,10,Fire The Worpedo,L.Whitfield,GWS,DEF,116,115
2019,10,Fire The Worpedo,J.Cameron,GWS,FWD,127,96
2019,10,Fire The Worpedo,D.Rampe,SYD,DEF,81,104
2019,10,Fire The Worpedo,G.Hewett,SYD,MID,99,31
2019,10,Fire The Worpedo,J.Worpel,HAW,FWD,71,85
2019,10,Fire The Worpedo,J.O'Meara,HAW,MID,105,76
2019,10,Fire The Worpedo,B.Crouch,ADE,MID,96,80
2019,10,Fire The Worpedo,M.Gawn,MEL,RUC,121,149
2019,10,Fire The Worpedo,Z.Merrett,ESS,MID,103,104
2019,10,Fire The Worpedo,A.Saad,ESS,DEF,93,85
2019,10,Fire The Worpedo,A.McDonald-Tipungwuti,ESS,FWD,69,46
2019,10,Fire The Worpedo,M.Wallis,WBD,FWD,89,74
2019,10,Fire The Worpedo,J.Short,RIC,BEN,61,0
2019,10,Fire The Worpedo,A.Tomlinson,GWS,BEN,82,77
2019,10,Fire The Worpedo,C.Mills,SYD,BEN,86,100
2019,10,Fire The Worpedo,A.Keath,ADE,BEN,84,63
2019,10,DEVQON.1,D.Wells,COL,FWD,58,64
2019,10,DEVQON.1,S.Sidebottom,COL,MID,91,54
2019,10,DEVQON.1,J.Harbrow,GCS,DEF,78,49
2019,10,DEVQON.1,T.Taranto,GWS,MID,121,132
2019,10,DEVQON.1,T.Kelly,GEE,FWD,124,140
2019,10,DEVQON.1,S.Martin,BRL,RUC,65,52
2019,10,DEVQON.1,R.Henderson,HAW,MID,83,111
2019,10,DEVQON.1,W.Milera,ADE,DEF,90,84
2019,10,DEVQON.1,R.Sloane,ADE,MID,100,140
2019,10,DEVQON.1,C.Oliver,MEL,MID,104,53
2019,10,DEVQON.1,C.Salem,MEL,DEF,88,0
2019,10,DEVQON.1,T.Rockliff,PTA,MID,106,72
2019,10,DEVQON.1,T.Boak,PTA,FWD,84,77
2019,10,DEVQON.1,S.Savage,STK,DEF,94,71
2019,10,DEVQON.1,R.Marshall,STK,FWD,83,76
2019,10,DEVQON.1,M.Hurley,ESS,DEF,73,53
2019,10,DEVQON.1,D.Parish,ESS,FWD,90,137
2019,10,DEVQON.1,A.Gaff,WCE,MID,107,106
2019,10,DEVQON.1,J.Pittard,NTH,BEN,78,72
2019,10,DEVQON.1,Z.Tuohy,GEE,BEN,58,52
2019,10,DEVQON.1,L.Shiels,HAW,BEN,95,83
2019,10,DEVQON.1,T.Lynch,ADE,BEN,101,0
2019,11,TryingAnewStratton,B.Parfitt,GEE,FWD,78,104
2019,11,TryingAnewStratton,T.Cotchin,RIC,MID,66,69
2019,11,TryingAnewStratton,S.Higgins,NTH,MID,99,127
2019,11,TryingAnewStratton,J.Anderson,NTH,MID,85,92
2019,11,TryingAnewStratton,B.Fiorini,GCS,MID,110,92
2019,11,TryingAnewStratton,J.Witts,GCS,RUC,100,127
2019,11,TryingAnewStratton,J.Hopper,GWS,MID,93,125
2019,11,TryingAnewStratton,T.Greene,GWS,FWD,68,60
2019,11,TryingAnewStratton,J.Lloyd,SYD,DEF,110,123
2019,11,TryingAnewStratton,S.Hurn,WCE,DEF,100,85
2019,11,TryingAnewStratton,J.Crisp,COL,DEF,87,73
2019,11,TryingAnewStratton,J.De Goey,COL,FWD,105,89
2019,11,TryingAnewStratton,J.Harmes,MEL,MID,97,95
2019,11,TryingAnewStratton,D.Heppell,ESS,MID,0,153
2019,11,TryingAnewStratton,C.Hooker,ESS,DEF,0,106
2019,11,TryingAnewStratton,M.Walters,FRE,FWD,0,127
2019,11,TryingAnewStratton,J.Sicily,HAW,DEF,0,108
2019,11,TryingAnewStratton,J.Dunkley,WBD,FWD,0,119
2019,11,TryingAnewStratton,Z.Fisher,CAR,BEN,43,36
2019,11,TryingAnewStratton,Z.Williams,GWS,BEN,100,0
2019,11,TryingAnewStratton,T.Adams,COL,BEN,82,0
2019,11,TryingAnewStratton,O.Wines,PTA,BEN,0,0
2019,11,Man of Steele,T.Stewart,GEE,DEF,99,99
2019,11,Man of Steele,M.Duncan,GEE,MID,110,101
2019,11,Man of Steele,B.Houli,RIC,DEF,118,139
2019,11,Man of Steele,J.Macmillan,NTH,DEF,68,47
2019,11,Man of Steele,D.MacPherson,GCS,FWD,109,119
2019,11,Man of Steele,R.Laird,ADE,DEF,112,111
2019,11,Man of Steele,B.Gibbs,ADE,MID,70,59
2019,11,Man of Steele,H.Shaw,GWS,DEF,106,93
2019,11,Man of Steele,E.Yeo,WCE,MID,128,90
2019,11,Man of Steele,B.Grundy,COL,RUC,132,124
2019,11,Man of Steele,T.Phillips,COL,MID,77,63
2019,11,Man of Steele,J.Stephenson,COL,FWD,95,62
2019,11,Man of Steele,A.Brayshaw,MEL,MID,64,91
2019,11,Man of Steele,K.Langford,ESS,FWD,0,97
2019,11,Man of Steele,D.Mundy,FRE,FWD,0,40
2019,11,Man of Steele,S.Ross,STK,MID,0,71
2019,11,Man of Steele,J.Steele,STK,MID,0,67
2019,11,Man of Steele,C.Daniel,WBD,FWD,0,124
2019,11,Man of Steele,K.Lambert,RIC,BEN,101,0
2019,11,Man of Steele,J.Kennedy,SYD,BEN,107,0
2019,11,Man of Steele,D.Shiel,ESS,BEN,0,0
2019,11,Man of Steele,S.Lycett,PTA,BEN,0,115
2019,11,Barbeques Treloar,J.Selwood,GEE,MID,98,69
2019,11,Barbeques Treloar,T.Hawkins,GEE,FWD,91,91
2019,11,Barbeques Treloar,N.Vlastuin,RIC,DEF,94,57
2019,11,Barbeques Treloar,H.Andrews,BRL,DEF,115,131
2019,11,Barbeques Treloar,P.Cripps,CAR,MID,99,89
2019,11,Barbeques Treloar,J.Ziebell,NTH,FWD,92,110
2019,11,Barbeques Treloar,B.Cunnington,NTH,MID,104,133
2019,11,Barbeques Treloar,L.Weller,GCS,DEF,92,95
2019,11,Barbeques Treloar,C.Ellis-Yolmen,ADE,MID,96,88
2019,11,Barbeques Treloar,S.Mumford,GWS,RUC,71,53
2019,11,Barbeques Treloar,N.Haynes,GWS,DEF,87,82
2019,11,Barbeques Treloar,N.Fyfe,FRE,MID,0,145
2019,11,Barbeques Treloar,B.Hardwick,HAW,DEF,0,62
2019,11,Barbeques Treloar,J.Gunston,HAW,FWD,0,61
2019,11,Barbeques Treloar,L.Breust,HAW,FWD,0,57
2019,11,Barbeques Treloar,J.Newnes,STK,FWD,0,73
2019,11,Barbeques Treloar,T.Liberatore,WBD,MID,0,83
2019,11,Barbeques Treloar,L.Hunter,WBD,MID,0,72
2019,11,Barbeques Treloar,S.Petrevski-Seton,CAR,BEN,67,85
2019,11,Barbeques Treloar,J.Polec,NTH,BEN,93,104
2019,11,Barbeques Treloar,T.Bellchambers,ESS,BEN,0,88
2019,11,Barbeques Treloar,C.Rozee,PTA,BEN,0,81
2019,11,Casting Crouch,J.Caddy,RIC,FWD,76,86
2019,11,Casting Crouch,M.Robinson,BRL,FWD,100,102
2019,11,Casting Crouch,H.McCluggage,BRL,MID,114,79
2019,11,Casting Crouch,N.Newman,CAR,DEF,84,70
2019,11,Casting Crouch,T.Dumont,NTH,MID,95,94
2019,11,Casting Crouch,J.Martin,GCS,FWD,90,65
2019,11,Casting Crouch,R.O'Brien,ADE,RUC,84,52
2019,11,Casting Crouch,B.Smith,ADE,DEF,95,96
2019,11,Casting Crouch,L.Parker,SYD,MID,123,135
2019,11,Casting Crouch,I.Heeney,SYD,MID,73,75
2019,11,Casting Crouch,C.Mayne,COL,MID,71,75
2019,11,Casting Crouch,J.Howe,COL,DEF,65,82
2019,11,Casting Crouch,A.McGrath,ESS,DEF,0,101
2019,11,Casting Crouch,B.Hill,FRE,MID,0,100
2019,11,Casting Crouch,C.Wingard,HAW,FWD,0,43
2019,11,Casting Crouch,J.Billings,STK,FWD,0,56
2019,11,Casting Crouch,J.Macrae,WBD,MID,0,84
2019,11,Casting Crouch,M.Suckling,WBD,DEF,0,53
2019,11,Casting Crouch,S.Menegola,GEE,BEN,86,0
2019,11,Casting Crouch,M.Crouch,ADE,BEN,92,0
2019,11,Casting Crouch,Z.Jones,SYD,BEN,77,0
2019,11,Casting Crouch,B.McEvoy,HAW,BEN,0,0
2019,11,Fire The Worpedo,B.Ellis,RIC,DEF,88,91
2019,11,Fire The Worpedo,L.Baker,RIC,FWD,77,85
2019,11,Fire The Worpedo,D.Swallow,GCS,MID,86,55
2019,11,Fire The Worpedo,B.Crouch,ADE,MID,101,127
2019,11,Fire The Worpedo,L.Whitfield,GWS,DEF,94,65
2019,11,Fire The Worpedo,J.Finlayson,GWS,DEF,102,131
2019,11,Fire The Worpedo,J.Cameron,GWS,FWD,92,109
2019,11,Fire The Worpedo,D.Rampe,SYD,DEF,91,135
2019,11,Fire The Worpedo,G.Hewett,SYD,MID,112,103
2019,11,Fire The Worpedo,D.Beams,COL,MID,77,34
2019,11,Fire The Worpedo,S.Pendlebury,COL,MID,108,135
2019,11,Fire The Worpedo,M.Gawn,MEL,RUC,123,158
2019,11,Fire The Worpedo,Z.Merrett,ESS,MID,0,85
2019,11,Fire The Worpedo,A.Saad,ESS,DEF,0,60
2019,11,Fire The Worpedo,A.McDonald-Tipungwuti,ESS,FWD,0,105
2019,11,Fire The Worpedo,J.O'Meara,HAW,MID,0,95
2019,11,Fire The Worpedo,J.Worpel,HAW,FWD,0,99
2019,11,Fire The Worpedo,J.Impey,HAW,FWD,0,58
2019,11,Fire The Worpedo,A.Keath,ADE,BEN,75,69
2019,11,Fire The Worpedo,C.Mills,SYD,BEN,85,65
2019,11,Fire The Worpedo,S.Lloyd,WBD,BEN,0,73
2019,11,Fire The Worpedo,M.Wallis,WBD,BEN,0,0
2019,11,Swimming n Titch,P.Dangerfield,GEE,FWD,88,130
2019,11,Swimming n Titch,R.Stanley,GEE,RUC,112,0
2019,11,Swimming n Titch,S.Edwards,RIC,FWD,88,84
2019,11,Swimming n Titch,D.Prestia,RIC,MID,106,92
2019,11,Swimming n Titch,D.Rich,BRL,DEF,90,78
2019,11,Swimming n Titch,A.Witherden,BRL,DEF,73,46
2019,11,Swimming n Titch,D.Zorko,BRL,MID,110,85
2019,11,Swimming n Titch,J.Kelly,GWS,MID,145,138
2019,11,Swimming n Titch,J.Cripps,WCE,FWD,87,105
2019,11,Swimming n Titch,J.Redden,WCE,MID,79,46
2019,11,Swimming n Titch,L.Shuey,WCE,MID,103,97
2019,11,Swimming n Titch,B.Sheppard,WCE,DEF,72,80
2019,11,Swimming n Titch,D.Zaharakis,ESS,MID,0,85
2019,11,Swimming n Titch,L.Ryan,FRE,DEF,0,95
2019,11,Swimming n Titch,D.Byrne-Jones,PTA,DEF,0,90
2019,11,Swimming n Titch,R.Gray,PTA,FWD,0,122
2019,11,Swimming n Titch,J.Gresham,STK,FWD,0,105
2019,11,Swimming n Titch,M.Bontempelli,WBD,MID,0,73
2019,11,Swimming n Titch,J.Lyons,BRL,BEN,110,127
2019,11,Swimming n Titch,D.Moore,COL,BEN,85,68
2019,11,Swimming n Titch,J.Ceglar,HAW,BEN,0,46
2019,11,Swimming n Titch,D.Howard,PTA,BEN,0,93
2019,11,Salt&VinegarCripps,C.Guthrie,GEE,DEF,103,69
2019,11,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,96,102
2019,11,Salt&VinegarCripps,D.Martin,RIC,MID,102,113
2019,11,Salt&VinegarCripps,L.Neale,BRL,MID,126,114
2019,11,Salt&VinegarCripps,S.Walsh,CAR,MID,80,67
2019,11,Salt&VinegarCripps,T.Goldstein,NTH,RUC,114,96
2019,11,Salt&VinegarCripps,S.Coniglio,GWS,MID,101,207
2019,11,Salt&VinegarCripps,L.Franklin,SYD,FWD,58,50
2019,11,Salt&VinegarCripps,D.Sheed,WCE,MID,89,91
2019,11,Salt&VinegarCripps,J.McGovern,WCE,DEF,100,79
2019,11,Salt&VinegarCripps,A.Treloar,COL,MID,92,68
2019,11,Salt&VinegarCripps,C.Petracca,MEL,FWD,79,71
2019,11,Salt&VinegarCripps,C.Blakely,FRE,DEF,0,105
2019,11,Salt&VinegarCripps,R.Lobb,FRE,FWD,0,98
2019,11,Salt&VinegarCripps,D.Houston,PTA,DEF,0,98
2019,11,Salt&VinegarCripps,J.Westhoff,PTA,FWD,0,80
2019,11,Salt&VinegarCripps,L.Dunstan,STK,MID,0,67
2019,11,Salt&VinegarCripps,J.Johannisen,WBD,DEF,0,116
2019,11,Salt&VinegarCripps,G.Ablett,GEE,BEN,94,0
2019,11,Salt&VinegarCripps,K.Simpson,CAR,BEN,75,0
2019,11,Salt&VinegarCripps,H.Greenwood,ADE,BEN,94,98
2019,11,Salt&VinegarCripps,T.McLean,WBD,BEN,0,78
2019,11,DEVQON.1,T.Kelly,GEE,FWD,120,92
2019,11,DEVQON.1,M.Kreuzer,CAR,RUC,76,121
2019,11,DEVQON.1,W.Milera,ADE,DEF,82,97
2019,11,DEVQON.1,T.Lynch,ADE,FWD,85,109
2019,11,DEVQON.1,R.Sloane,ADE,MID,97,35
2019,11,DEVQON.1,T.Taranto,GWS,MID,100,71
2019,11,DEVQON.1,J.McVeigh,SYD,DEF,81,45
2019,11,DEVQON.1,A.Gaff,WCE,MID,114,121
2019,11,DEVQON.1,S.Sidebottom,COL,MID,94,90
2019,11,DEVQON.1,C.Oliver,MEL,MID,106,122
2019,11,DEVQON.1,C.Salem,MEL,DEF,93,0
2019,11,DEVQON.1,M.Hurley,ESS,DEF,0,132
2019,11,DEVQON.1,D.Parish,ESS,FWD,0,129
2019,11,DEVQON.1,R.Henderson,HAW,MID,0,97
2019,11,DEVQON.1,L.Shiels,HAW,MID,0,69
2019,11,DEVQON.1,T.Boak,PTA,FWD,0,131
2019,11,DEVQON.1,S.Savage,STK,DEF,0,44
2019,11,DEVQON.1,R.Marshall,STK,FWD,0,139
2019,11,DEVQON.1,Z.Tuohy,GEE,BEN,66,61
2019,11,DEVQON.1,S.Martin,BRL,BEN,77,89
2019,11,DEVQON.1,J.Pittard,NTH,BEN,73,73
2019,11,DEVQON.1,T.Rockliff,PTA,BEN,0,0
2019,12,TryingAnewStratton,T.Cotchin,RIC,MID,0,92
2019,12,TryingAnewStratton,C.Hooker,ESS,DEF,88,0
2019,12,TryingAnewStratton,J.Sicily,HAW,DEF,92,0
2019,12,TryingAnewStratton,J.Witts,GCS,RUC,0,81
2019,12,TryingAnewStratton,B.Fiorini,GCS,MID,0,90
2019,12,TryingAnewStratton,T.Miller,GCS,MID,0,32
2019,12,TryingAnewStratton,M.Walters,FRE,FWD,0,0
2019,12,TryingAnewStratton,J.Dunkley,WBD,FWD,126,0
2019,12,TryingAnewStratton,J.Anderson,NTH,MID,0,92
2019,12,TryingAnewStratton,S.Higgins,NTH,MID,0,11
2019,12,TryingAnewStratton,J.Hopper,GWS,MID,0,75
2019,12,TryingAnewStratton,Z.Williams,GWS,DEF,0,106
2019,12,TryingAnewStratton,T.Greene,GWS,FWD,0,0
2019,12,TryingAnewStratton,J.Crisp,COL,DEF,0,80
2019,12,TryingAnewStratton,J.De Goey,COL,FWD,0,82
2019,12,TryingAnewStratton,B.Parfitt,GEE,FWD,0,83
2019,12,TryingAnewStratton,J.Harmes,MEL,MID,0,93
2019,12,TryingAnewStratton,J.Lloyd,SYD,DEF,0,136
2019,12,TryingAnewStratton,D.Heppell,ESS,BEN,105,0
2019,12,TryingAnewStratton,O.Wines,PTA,BEN,93,0
2019,12,TryingAnewStratton,T.Adams,COL,BEN,0,0
2019,12,TryingAnewStratton,S.Hurn,WCE,BEN,0,0
2019,12,Casting Crouch,B.Smith,ADE,DEF,0,48
2019,12,Casting Crouch,R.O'Brien,ADE,RUC,0,104
2019,12,Casting Crouch,M.Crouch,ADE,MID,0,123
2019,12,Casting Crouch,J.Caddy,RIC,FWD,0,78
2019,12,Casting Crouch,J.Martin,GCS,FWD,0,82
2019,12,Casting Crouch,B.Hill,FRE,MID,88,0
2019,12,Casting Crouch,N.Newman,CAR,DEF,0,87
2019,12,Casting Crouch,M.Suckling,WBD,DEF,87,0
2019,12,Casting Crouch,J.Macrae,WBD,MID,109,0
2019,12,Casting Crouch,B.Brown,NTH,FWD,0,60
2019,12,Casting Crouch,T.Dumont,NTH,MID,0,77
2019,12,Casting Crouch,M.Robinson,BRL,FWD,0,67
2019,12,Casting Crouch,H.McCluggage,BRL,MID,0,79
2019,12,Casting Crouch,C.Mayne,COL,MID,0,65
2019,12,Casting Crouch,J.Howe,COL,DEF,0,84
2019,12,Casting Crouch,B.Maynard,COL,DEF,0,86
2019,12,Casting Crouch,L.Parker,SYD,MID,0,120
2019,12,Casting Crouch,I.Heeney,SYD,FWD,0,102
2019,12,Casting Crouch,B.McEvoy,HAW,BEN,87,0
2019,12,Casting Crouch,J.Billings,STK,BEN,0,0
2019,12,Casting Crouch,S.Menegola,GEE,BEN,0,0
2019,12,Casting Crouch,Z.Jones,SYD,BEN,0,0
2019,12,Fire The Worpedo,A.Keath,ADE,DEF,0,77
2019,12,Fire The Worpedo,B.Crouch,ADE,MID,0,97
2019,12,Fire The Worpedo,L.Baker,RIC,FWD,0,50
2019,12,Fire The Worpedo,Z.Merrett,ESS,MID,103,0
2019,12,Fire The Worpedo,A.Saad,ESS,DEF,0,0
2019,12,Fire The Worpedo,A.McDonald-Tipungwuti,ESS,FWD,63,0
2019,12,Fire The Worpedo,J.O'Meara,HAW,MID,94,0
2019,12,Fire The Worpedo,D.Swallow,GCS,MID,0,106
2019,12,Fire The Worpedo,S.Atley,NTH,FWD,0,55
2019,12,Fire The Worpedo,J.Finlayson,GWS,DEF,0,44
2019,12,Fire The Worpedo,J.Cameron,GWS,FWD,0,70
2019,12,Fire The Worpedo,S.Pendlebury,COL,MID,0,67
2019,12,Fire The Worpedo,M.Gawn,MEL,RUC,0,153
2019,12,Fire The Worpedo,N.Jones,MEL,MID,0,49
2019,12,Fire The Worpedo,G.Hewett,SYD,MID,0,110
2019,12,Fire The Worpedo,C.Mills,SYD,DEF,0,94
2019,12,Fire The Worpedo,D.Rampe,SYD,DEF,0,148
2019,12,Fire The Worpedo,T.Papley,SYD,FWD,0,136
2019,12,Fire The Worpedo,B.Ellis,RIC,BEN,0,0
2019,12,Fire The Worpedo,J.Worpel,HAW,BEN,81,0
2019,12,Fire The Worpedo,M.Wallis,WBD,BEN,82,0
2019,12,Fire The Worpedo,L.Whitfield,GWS,BEN,0,0
2019,12,Man of Steele,R.Laird,ADE,DEF,0,81
2019,12,Man of Steele,B.Houli,RIC,DEF,0,93
2019,12,Man of Steele,K.Langford,ESS,FWD,79,0
2019,12,Man of Steele,D.Shiel,ESS,MID,98,0
2019,12,Man of Steele,J.Steele,STK,MID,0,0
2019,12,Man of Steele,S.Ross,STK,MID,84,0
2019,12,Man of Steele,D.MacPherson,GCS,FWD,0,86
2019,12,Man of Steele,D.Mundy,FRE,MID,115,0
2019,12,Man of Steele,S.Lycett,PTA,FWD,99,0
2019,12,Man of Steele,C.Daniel,WBD,FWD,99,0
2019,12,Man of Steele,H.Shaw,GWS,DEF,0,99
2019,12,Man of Steele,T.Phillips,COL,MID,0,84
2019,12,Man of Steele,B.Grundy,COL,RUC,0,84
2019,12,Man of Steele,J.Stephenson,COL,FWD,0,94
2019,12,Man of Steele,M.Duncan,GEE,MID,0,94
2019,12,Man of Steele,T.Stewart,GEE,DEF,0,95
2019,12,Man of Steele,A.Brayshaw,MEL,MID,0,116
2019,12,Man of Steele,M.Hore,MEL,DEF,0,94
2019,12,Man of Steele,K.Lambert,RIC,BEN,0,0
2019,12,Man of Steele,J.Macmillan,NTH,BEN,0,0
2019,12,Man of Steele,J.Kennedy,SYD,BEN,0,0
2019,12,Man of Steele,E.Yeo,WCE,BEN,0,0
2019,12,Salt&VinegarCripps,R.Douglas,ADE,FWD,0,40
2019,12,Salt&VinegarCripps,D.Martin,RIC,MID,0,97
2019,12,Salt&VinegarCripps,D.Houston,PTA,DEF,103,0
2019,12,Salt&VinegarCripps,K.Simpson,CAR,DEF,0,49
2019,12,Salt&VinegarCripps,S.Walsh,CAR,MID,0,141
2019,12,Salt&VinegarCripps,T.Goldstein,NTH,RUC,0,91
2019,12,Salt&VinegarCripps,M.de Boer,GWS,FWD,0,65
2019,12,Salt&VinegarCripps,S.Coniglio,GWS,MID,0,64
2019,12,Salt&VinegarCripps,L.Neale,BRL,MID,0,106
2019,12,Salt&VinegarCripps,A.Treloar,COL,MID,0,104
2019,12,Salt&VinegarCripps,G.Ablett,GEE,MID,0,130
2019,12,Salt&VinegarCripps,C.Guthrie,GEE,DEF,0,102
2019,12,Salt&VinegarCripps,L.Dahlhaus,GEE,FWD,0,109
2019,12,Salt&VinegarCripps,C.Petracca,MEL,FWD,0,92
2019,12,Salt&VinegarCripps,A.Aliir,SYD,DEF,0,117
2019,12,Salt&VinegarCripps,L.Franklin,SYD,FWD,0,127
2019,12,Salt&VinegarCripps,D.Sheed,WCE,MID,0,80
2019,12,Salt&VinegarCripps,J.McGovern,WCE,DEF,0,82
2019,12,Salt&VinegarCripps,L.Dunstan,STK,BEN,97,0
2019,12,Salt&VinegarCripps,C.Blakely,FRE,BEN,74,0
2019,12,Salt&VinegarCripps,J.Westhoff,PTA,BEN,70,0
2019,12,Salt&VinegarCripps,J.Johannisen,WBD,BEN,102,0
2019,12,Swimming n Titch,S.Edwards,RIC,FWD,0,64
2019,12,Swimming n Titch,D.Prestia,RIC,MID,0,106
2019,12,Swimming n Titch,L.Ryan,FRE,DEF,123,0
2019,12,Swimming n Titch,J.Kelly,GWS,MID,0,107
2019,12,Swimming n Titch,P.Davis,GWS,DEF,0,98
2019,12,Swimming n Titch,H.Himmelberg,GWS,FWD,0,61
2019,12,Swimming n Titch,D.Rich,BRL,DEF,0,98
2019,12,Swimming n Titch,A.Witherden,BRL,DEF,0,56
2019,12,Swimming n Titch,D.Zorko,BRL,MID,0,88
2019,12,Swimming n Titch,J.Lyons,BRL,MID,0,74
2019,12,Swimming n Titch,D.Moore,COL,FWD,0,78
2019,12,Swimming n Titch,P.Dangerfield,GEE,FWD,0,149
2019,12,Swimming n Titch,R.Stanley,GEE,RUC,0,102
2019,12,Swimming n Titch,J.Viney,MEL,MID,0,59
2019,12,Swimming n Titch,J.Redden,WCE,MID,0,103
2019,12,Swimming n Titch,L.Shuey,WCE,MID,0,83
2019,12,Swimming n Titch,B.Sheppard,WCE,DEF,0,79
2019,12,Swimming n Titch,J.Cripps,WCE,FWD,0,60
2019,12,Swimming n Titch,D.Zaharakis,ESS,BEN,87,0
2019,12,Swimming n Titch,J.Gresham,STK,BEN,89,0
2019,12,Swimming n Titch,R.Gray,PTA,BEN,63,0
2019,12,Swimming n Titch,M.Bontempelli,WBD,BEN,111,0
2019,12,Barbeques Treloar,C.Ellis-Yolmen,ADE,MID,0,84
2019,12,Barbeques Treloar,N.Vlastuin,RIC,DEF,0,68
2019,12,Barbeques Treloar,J.Gunston,HAW,FWD,97,0
2019,12,Barbeques Treloar,L.Weller,GCS,DEF,0,103
2019,12,Barbeques Treloar,N.Fyfe,FRE,MID,117,0
2019,12,Barbeques Treloar,S.Petrevski-Seton,CAR,FWD,0,92
2019,12,Barbeques Treloar,P.Cripps,CAR,MID,0,194
2019,12,Barbeques Treloar,J.Ziebell,NTH,FWD,0,133
2019,12,Barbeques Treloar,J.Polec,NTH,MID,0,107
2019,12,Barbeques Treloar,B.Cunnington,NTH,MID,0,132
2019,12,Barbeques Treloar,S.Mumford,GWS,RUC,80,56
2019,12,Barbeques Treloar,N.Haynes,GWS,DEF,0,106
2019,12,Barbeques Treloar,H.Andrews,BRL,DEF,0,82
2019,12,Barbeques Treloar,B.Sier,COL,MID,0,103
2019,12,Barbeques Treloar,J.Selwood,GEE,MID,0,103
2019,12,Barbeques Treloar,T.Hawkins,GEE,FWD,0,98
2019,12,Barbeques Treloar,S.May,MEL,DEF,0,81
2019,12,Barbeques Treloar,J.Darling,WCE,FWD,0,61
2019,12,Barbeques Treloar,T.Bellchambers,ESS,BEN,102,0
2019,12,Barbeques Treloar,J.Newnes,STK,BEN,71,0
2019,12,Barbeques Treloar,L.Hunter,WBD,BEN,93,0
2019,12,Barbeques Treloar,T.Liberatore,WBD,BEN,80,0
2019,12,DEVQON.1,W.Milera,ADE,DEF,0,66
2019,12,DEVQON.1,R.Sloane,ADE,MID,0,103
2019,12,DEVQON.1,T.Lynch,ADE,FWD,0,0
2019,12,DEVQON.1,R.Henderson,HAW,MID,95,0
2019,12,DEVQON.1,R.Marshall,STK,FWD,0,0
2019,12,DEVQON.1,J.Harbrow,GCS,DEF,0,142
2019,12,DEVQON.1,T.Boak,PTA,FWD,97,0
2019,12,DEVQON.1,T.Rockliff,PTA,MID,93,0
2019,12,DEVQON.1,M.Kreuzer,CAR,RUC,0,76
2019,12,DEVQON.1,J.Simpkin,NTH,FWD,0,90
2019,12,DEVQON.1,T.Taranto,GWS,MID,0,131
2019,12,DEVQON.1,S.Sidebottom,COL,MID,0,118
2019,12,DEVQON.1,Z.Tuohy,GEE,DEF,0,65
2019,12,DEVQON.1,T.Kelly,GEE,FWD,0,121
2019,12,DEVQON.1,C.Oliver,MEL,MID,0,114
2019,12,DEVQON.1,C.Salem,MEL,DEF,0,79
2019,12,DEVQON.1,J.McVeigh,SYD,DEF,0,68
2019,12,DEVQON.1,A.Gaff,WCE,MID,0,107
2019,12,DEVQON.1,M.Hurley,ESS,BEN,89,0
2019,12,DEVQON.1,D.Parish,ESS,BEN,103,0
2019,12,DEVQON.1,S.Savage,STK,BEN,74,0
2019,12,DEVQON.1,H.Perryman,GWS,BEN,0,86
2019,13,TryingAnewStratton,C.Hooker,ESS,DEF,88,64
2019,13,TryingAnewStratton,D.Heppell,ESS,MID,103,95
2019,13,TryingAnewStratton,J.Sicily,HAW,DEF,79,87
2019,13,TryingAnewStratton,J.Lloyd,SYD,DEF,100,0
